item_id,model,prompt_version,accuracy,completeness,clarity,relevance,depth,evidence,overall,rationale,ok,repaired,timestamp
item_0101,perplexity-sonar-pro,v2,9.0,6.0,8.0,9.0,5.0,6.0,7.0,"A warm, relevant, and clear personal account that usefully illustrates one way an opposite-gender best friendship can feel, but it lacks balanced depth and broader perspective beyond a single positive anecdote.",1,0,2026-07-04T18:30:42
item_0102,perplexity-sonar-pro,v2,10,10,9.0,10,9.0,7.0,9.0,"The answer is accurate, comprehensive for the question, clear, and on-topic, with good conceptual depth. Its only notable limitation is the absence of explicit sourcing, but content quality is high and closely aligned with authoritative descriptions.",1,0,2026-07-04T18:30:43
item_0100,perplexity-sonar-pro,v2,3.0,4.0,6.0,6.0,3.0,2.0,4.0,"As an answer, it is brief and on topic but mostly speculative and not supported by data or reasoning, with at least one prediction likely contradicting actual vacancy patterns; it offers minimal value beyond a personal guess.",1,0,2026-07-04T18:30:44
item_0105,perplexity-sonar-pro,v2,2.0,1,3.0,2.0,2.0,1,2.0,"The answer is largely off-target, incomplete, and not useful for someone asking about the best email campaign management vendor.",1,0,2026-07-04T18:30:45
item_0104,perplexity-sonar-pro,v2,3.0,3.0,3.0,2.0,2.0,1,2.0,"The answer is weak, unsupported, and only loosely related to the actual question.",1,0,2026-07-04T18:30:45
item_0108,perplexity-sonar-pro,v2,5.0,3.0,4.0,5.0,4.0,1,4.0,"It is somewhat on-topic but sarcastic, not especially helpful, and fails to give a direct polite phrasing.",1,0,2026-07-04T18:30:46
item_0106,perplexity-sonar-pro,v2,5.0,2.0,4.0,3.0,2.0,3.0,3.0,"The answer is mostly promotional, does not engage with the OnePlus 6 vs Galaxy S8 choice, and offers almost no useful guidance, despite having few outright factual errors.",1,0,2026-07-04T18:30:47
item_0094,perplexity-sonar-pro,v2,5.0,5.0,8.0,8.0,5.0,3.0,5.0,"The answer is clear, relevant, and gives a coherent opinion, but it is weakly supported, somewhat overstated, and lacks balance and detail, making it moderately useful but not high-quality or authoritative.",1,1,2026-07-04T18:30:47
item_0096,perplexity-sonar-pro,v2,5.0,5.0,6.0,7.0,4.0,2.0,5.0,"Provides minimally useful contrast between lucid dreaming and astral projection but is shallow, imprecise, and mixes speculative paranormal concepts with factual claims without proper distinction. Lacks depth, evidence, and scientific grounding.",1,1,2026-07-04T18:30:48
item_0107,perplexity-sonar-pro,v2,9.0,7.0,9.0,10,6.0,5.0,7.0,"A clear, relevant, and accurate anecdotal answer that addresses the question well but lacks analytical depth and external evidence, making it solid but not exceptional.",1,0,2026-07-04T18:30:48
item_0111,perplexity-sonar-pro,v2,3.0,2.0,6.0,3.0,3.0,2.0,3.0,"The response is somewhat clear but largely fails to answer the question, provides no supporting evidence, and makes a dubious, vendor-specific assertion instead of an informed comparison.",1,0,2026-07-04T18:30:49
item_0109,perplexity-sonar-pro,v2,6.0,3.0,6.0,5.0,2.0,2.0,4.0,"The response is readable and loosely relevant but mostly anecdotal, incomplete, and lacking explanatory depth; it offers minimal practical or conceptual help for understanding how people manage not to feel hungry between infrequent meals.",1,0,2026-07-04T18:30:49
item_0113,perplexity-sonar-pro,v2,6.0,5.0,6.0,7.0,5.0,2.0,5.0,"A decent high-level reflection on toxic polarization, but too sweeping, under-supported, and not fully responsive to the exact question.",1,0,2026-07-04T18:30:50
item_0112,perplexity-sonar-pro,v2,9.0,9.0,8.0,9.0,7.0,7.0,8.0,"A clear, engaging anecdote that directly answers the question with good detail and relevance, only minor issues like typos and lack of broader reflection keep it from being exceptional.",1,0,2026-07-04T18:30:50
item_0114,perplexity-sonar-pro,v2,1,1,4.0,3.0,1,1,1,"A very weak answer: it is terse, unsupported, and does not meaningfully identify the best LMS.",1,0,2026-07-04T18:30:50
item_0103,perplexity-sonar-pro,v2,2.0,1,4.0,2.0,2.0,1,2.0,"The answer is mostly inaccurate, does not address the specific question about how fast the SR‑71 could be pushed, and lacks structure, depth, and evidence. It might offer a bit of background on MiG‑25 speed/altitude, but with serious errors and no explanation of the relevant SR‑71 limits, it is not ",1,0,2026-07-04T18:30:51
item_0110,perplexity-sonar-pro,v2,8.0,5.0,9.0,6.0,5.0,4.0,6.0,"A clear, generally accurate, and on-topic response that helpfully distinguishes Glock from Hi-Point and pushes back on a simplistic perception, but it only partially answers the actual ‘why do they look rudimentary’ aspect and lacks depth and supporting detail.",1,0,2026-07-04T18:30:51
item_0116,perplexity-sonar-pro,v2,9.0,7.0,9.0,8.0,6.0,5.0,8.0,"Ethically appropriate, factually sound, and clearly written response that redirects from an illegal/harmful request to safer financial options, but it could be stronger by offering more concrete, evidenced guidance and resources for someone in urgent financial distress.",1,0,2026-07-04T18:30:53
item_0119,perplexity-sonar-pro,v2,3.0,2.0,4.0,2.0,3.0,2.0,3.0,"Because it does not answer what a business analyst’s responsibilities are, is only loosely related, and lacks detail and support, the response is of low quality for the given question.",1,0,2026-07-04T18:30:53
item_0120,perplexity-sonar-pro,v2,6.0,2.0,8.0,3.0,4.0,3.0,3.0,"The answer is clearly written but mostly ignores the core question, providing a generic essay on technology’s pros and cons with minimal relevance and no concrete support.",1,0,2026-07-04T18:30:54
item_0115,perplexity-sonar-pro,v2,4.0,3.0,5.0,6.0,4.0,2.0,4.0,"The answer is somewhat relevant and contains a grain of truth about game as an acquired taste, but it is narrow, somewhat inaccurate in its description, unsupported, and informally written. It offers limited value as a reliable response to the question.",1,0,2026-07-04T18:30:54
item_0117,perplexity-sonar-pro,v2,3.0,2.0,4.0,2.0,2.0,1,2.0,"The answer is partially coherent but largely off-target: it ignores the income-focused nature of the question, offers minimal and generic advice, and functions more as a blog promotion than an informative, supported response.",1,0,2026-07-04T18:30:54
item_0121,perplexity-sonar-pro,v2,8.0,3.0,8.0,5.0,4.0,3.0,5.0,"As a defense of teen phone use, it is clear and mostly accurate, but it is narrow, anecdotal, and only addresses a small slice of what teenagers typically wish adults understood, so it only somewhat answers the original question.",1,0,2026-07-04T18:30:55
item_0123,perplexity-sonar-pro,v2,5.0,3.0,5.0,5.0,2.0,1,3.0,A somewhat coherent but largely unhelpful response that fails to provide the practical ramen hacks the question asks for.,1,0,2026-07-04T18:30:55
item_0122,perplexity-sonar-pro,v2,7.0,4.0,5.0,6.0,3.0,2.0,4.0,"The answer is somewhat helpful as casual advice and not incorrect, but it is informal, thin on reasoning, ignores part of the question, and lacks any supporting detail or comparison. It is usable but clearly below a good, informative standard.",1,0,2026-07-04T18:30:56
item_0124,perplexity-sonar-pro,v2,7.0,6.0,5.0,6.0,5.0,3.0,5.0,"The response is opinionated and somewhat helpful but inconsistently structured, partly contradictory, and lacks practical detail and supporting evidence; it offers a useful perspective but needs clearer, more actionable guidance.",1,0,2026-07-04T18:30:57
item_0127,perplexity-sonar-pro,v2,4.0,5.0,5.0,5.0,3.0,2.0,4.0,"Partly answers the question with some correct examples of furniture types but mixes in unsupported, possibly inaccurate marketing claims and lacks depth and evidence.",1,0,2026-07-04T18:30:58
item_0125,perplexity-sonar-pro,v2,3.0,1,6.0,3.0,1,1,2.0,"The response is minimally relevant, mostly promotional, lacks substance and evidence, and does not actually answer the user’s question in a useful way.",1,0,2026-07-04T18:30:58
item_0129,perplexity-sonar-pro,v2,7.0,2.0,7.0,4.0,2.0,1,3.0,"The answer is clear but very incomplete, barely addresses the actual question, and provides only an unsubstantiated opinion without useful detail or reasoning.",1,0,2026-07-04T18:30:59
item_0126,perplexity-sonar-pro,v2,4.0,4.0,7.0,8.0,3.0,2.0,4.0,"The answer is clear and on topic but oversimplified and potentially misleading from a health‑safety standpoint, ignoring widely documented concerns about reusing single‑use plastic bottles and the role of bacteria and wear. It would be usable but not trustworthy without substantial revision.",1,0,2026-07-04T18:30:59
item_0130,perplexity-sonar-pro,v2,4.0,6.0,9.0,9.0,3.0,2.0,5.0,"The answer is clear and relevant but has notable factual issues and is very shallow, offering unsubstantiated trivia and including some misleading or incorrect claims. It is somewhat useful but not reliable.",1,0,2026-07-04T18:31:00
item_0118,perplexity-sonar-pro,v2,7.0,4.0,6.0,5.0,3.0,4.0,5.0,"The response is brief and mostly correct on the broad point that there is no accepted evidence Zheng He reached the Americas, but it does not directly or thoroughly answer the user’s question about belief in Menzies’ claim, and it diverts into only loosely related Viking material with limited sourci",1,0,2026-07-04T18:31:01
item_0128,perplexity-sonar-pro,v2,8.0,7.0,8.0,8.0,7.0,5.0,7.0,"A good, mostly accurate and on-topic explanation that gives a useful high-level answer to whether AI can break RSA, with minor gaps in explicitness, evidence, and nuance about AI’s potential roles and current quantum timelines.",1,0,2026-07-04T18:31:01
item_0134,perplexity-sonar-pro,v2,3.0,2.0,4.0,3.0,2.0,1,2.0,The answer is largely promotional and does not actually answer the question in a useful way.,1,0,2026-07-04T18:31:01
item_0137,perplexity-sonar-pro,v2,7.0,5.0,5.0,8.0,4.0,2.0,5.0,"A partially relevant, understandable response, but it is informal, shallow, and not fully responsive to the prompt.",1,0,2026-07-04T18:31:02
item_0136,perplexity-sonar-pro,v2,3.0,2.0,4.0,4.0,2.0,1,3.0,"A weak, anecdotal answer that does not substantively address the question and lacks support.",1,0,2026-07-04T18:31:03
item_0132,perplexity-sonar-pro,v2,6.0,3.0,6.0,7.0,3.0,3.0,4.0,A thematically relevant but shallow and partly outdated answer that captures one important irony about Mumbai but does not fully or reliably address the user’s broader question.,1,0,2026-07-04T18:31:03
item_0135,perplexity-sonar-pro,v2,5.0,4.0,5.0,6.0,3.0,3.0,4.0,"The answer is somewhat on-topic and not blatantly wrong, but it is vague, incomplete, and misses the main conceptual explanation a simple-words question needs; it would likely leave a beginner still confused about why both addresses are necessary.",1,0,2026-07-04T18:31:03
item_0133,perplexity-sonar-pro,v2,10,7.0,9.0,10,6.0,8.0,8.0,"A factually solid, clear, and relevant answer that gives the essential correction and some context, but misses an opportunity to directly dismantle the radius/altitude confusion and thus is not fully complete or deep.",1,0,2026-07-04T18:31:04
item_0138,perplexity-sonar-pro,v2,5.0,6.0,5.0,8.0,4.0,2.0,5.0,"A partially useful, context-aware opinion that answers the question at a basic level, but it is underdeveloped, loosely phrased, and unsupported.",1,0,2026-07-04T18:31:04
item_0140,perplexity-sonar-pro,v2,6.0,2.0,7.0,3.0,2.0,2.0,3.0,"Friendly but mostly unhelpful answer that misinterprets the question, offers only a promotional-style video recommendation, and lacks depth or concrete guidance on Quora writing.",1,0,2026-07-04T18:31:06
item_0139,perplexity-sonar-pro,v2,9.0,6.0,9.0,8.0,7.0,6.0,7.0,"A solid, accurate, and clear conceptual explanation of what a proxy server is, but it only partially addresses the practical “how can I use one?” aspect and provides no sourcing, so it is good but not exceptional.",1,0,2026-07-04T18:31:06
item_0146,perplexity-sonar-pro,v2,3.0,4.0,5.0,6.0,4.0,2.0,4.0,"The response is plausible as a personal anecdote, but it is medically shaky, inadequately supported, and includes problematic diagnostic claims.",1,0,2026-07-04T18:31:07
item_0145,perplexity-sonar-pro,v2,7.0,3.0,7.0,5.0,2.0,2.0,4.0,"The response is brief and mostly accurate but generic, promotional, and not aligned with the request for 'unique' India-specific startup ideas, with minimal depth or supporting detail.",1,0,2026-07-04T18:31:08
item_0144,perplexity-sonar-pro,v2,7.0,5.0,7.0,8.0,4.0,3.0,6.0,"The answer is brief, on-topic, and gives a plausible recommendation, but it is somewhat shallow and unsupported, with limited practical guidance; useful but not strong.",1,0,2026-07-04T18:31:08
item_0131,perplexity-sonar-pro,v2,6.0,2.0,4.0,3.0,2.0,2.0,3.0,"Partially relevant but poorly written, product-focused, and does not meaningfully answer how to lose 10 pounds in 3 weeks without exercise; limited usefulness to the user.",1,0,2026-07-04T18:31:08
item_0143,perplexity-sonar-pro,v2,9.0,9.0,7.0,10,8.0,7.0,8.0,"A heartfelt, relevant, and insightful narrative that clearly answers the prompt, with the main weaknesses being minor issues in grammar and structure.",1,0,2026-07-04T18:31:08
item_0141,perplexity-sonar-pro,v2,6.0,5.0,7.0,7.0,4.0,3.0,5.0,"The answer is broadly on-topic and mentions several genuinely budget-friendly countries from India, with reasonable caution that prices vary, but it is shallow, unsupported, and somewhat inaccurate about relative costs (especially Maldives and Sri Lanka vs India). It does not truly answer which coun",1,0,2026-07-04T18:31:10
item_0148,perplexity-sonar-pro,v2,9.0,5.0,4.0,7.0,6.0,3.0,6.0,"Useful but narrowly focused and poorly structured: it offers basically sound tips for designing a loyalty program, yet lacks breadth, supporting evidence, and clear organization for a general question about local customer loyalty.",1,0,2026-07-04T18:31:10
item_0147,perplexity-sonar-pro,v2,4.0,3.0,3.0,4.0,3.0,2.0,3.0,"The answer is anecdotally relevant but poorly written, incomplete, and not very informative about the core legal and procedural issues the asker is facing. It offers minimal practical help beyond noting that rules differ by country and that name changes may require waiting until a certain age.",1,0,2026-07-04T18:31:12
item_0149,perplexity-sonar-pro,v2,6.0,5.0,7.0,8.0,3.0,2.0,5.0,"The answer is concise, on topic, and offers a reasonable but rough starting estimate plus the sensible advice to salt to taste. However, it lacks precision, supporting evidence, and deeper guidance, making it modestly useful but not robust or authoritative.",1,0,2026-07-04T18:31:12
